client_id;anciennete_mois;nb_commandes_12m;panier_moyen_eur;jours_depuis_derniere_cmd;programme_fidelite;score_churn_pct;segment_churn;action_crm_recommandee;churn
1731;51;2;3.84;232;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1732;36;3;236.13;326;1;1.1;Stable 🟢;Newsletter standard;0
1733;66;6;11.03;128;0;1.5;Stable 🟢;Newsletter standard;0
1734;79;9;2.8;126;0;1.6;Stable 🟢;Newsletter standard;0
1735;34;7;42.81;317;1;0.9;Stable 🟢;Newsletter standard;0
1736;36;5;17.32;80;1;0.1;Stable 🟢;Newsletter standard;0
1737;6;5;16.29;357;1;1.1;Stable 🟢;Newsletter standard;0
1738;39;4;27.15;333;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1739;42;1;22.84;175;1;6.3;Stable 🟢;Newsletter standard;0
1740;58;3;92.36;145;1;0.1;Stable 🟢;Newsletter standard;0
1741;12;4;16.54;126;1;0.1;Stable 🟢;Newsletter standard;0
1742;3;9;62.67;182;1;0.8;Stable 🟢;Newsletter standard;0
1743;18;2;343.97;219;1;1.0;Stable 🟢;Newsletter standard;0
1744;40;6;45.3;278;1;1.0;Stable 🟢;Newsletter standard;0
1745;21;6;82.15;83;1;0.1;Stable 🟢;Newsletter standard;0
1746;15;2;278.87;141;0;1.3;Stable 🟢;Newsletter standard;0
1747;26;8;11.85;334;1;41.8;Risque moyen 🟠;Email personnalisé + points fidélité;1
1748;8;5;43.39;95;0;35.6;Risque moyen 🟠;Email personnalisé + points fidélité;1
1749;42;5;151.87;194;1;1.0;Stable 🟢;Newsletter standard;0
1750;44;4;215.42;110;1;0.1;Stable 🟢;Newsletter standard;0
1751;14;1;73.55;52;1;3.4;Stable 🟢;Newsletter standard;0
1752;78;1;12.38;103;1;4.0;Stable 🟢;Newsletter standard;0
1753;2;4;185.39;101;1;3.4;Stable 🟢;Newsletter standard;0
1754;37;4;15.34;142;0;1.6;Stable 🟢;Newsletter standard;0
1755;69;7;34.82;201;1;1.0;Stable 🟢;Newsletter standard;0
1756;38;5;37.67;319;1;0.9;Stable 🟢;Newsletter standard;0
1757;41;1;47.43;199;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1758;62;5;124.92;284;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1759;60;7;129.62;217;1;1.0;Stable 🟢;Newsletter standard;0
1760;14;3;101.74;46;0;3.6;Stable 🟢;Newsletter standard;0
1761;2;6;1.79;28;0;1.5;Stable 🟢;Newsletter standard;0
1762;70;4;66.56;2;0;1.3;Stable 🟢;Newsletter standard;0
1763;17;3;110.11;17;0;1.2;Stable 🟢;Newsletter standard;0
1764;28;4;47.05;315;1;0.9;Stable 🟢;Newsletter standard;0
1765;66;3;231.94;77;1;0.1;Stable 🟢;Newsletter standard;0
1766;35;2;138.9;165;1;0.1;Stable 🟢;Newsletter standard;0
1767;5;4;81.32;97;0;1.6;Stable 🟢;Newsletter standard;0
1768;65;4;5.16;105;1;0.1;Stable 🟢;Newsletter standard;0
1769;40;7;84.52;24;1;0.1;Stable 🟢;Newsletter standard;0
1770;76;6;194.05;200;1;1.0;Stable 🟢;Newsletter standard;0
1771;56;3;38.17;35;1;4.9;Stable 🟢;Newsletter standard;0
1772;36;4;145.68;2;0;1.5;Stable 🟢;Newsletter standard;0
1773;45;3;30.05;289;1;1.0;Stable 🟢;Newsletter standard;0
1774;23;5;67.54;332;1;1.1;Stable 🟢;Newsletter standard;0
1775;47;5;83.63;342;1;1.1;Stable 🟢;Newsletter standard;0
1776;31;8;90.66;138;1;2.2;Stable 🟢;Newsletter standard;0
1777;11;5;171.34;337;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1778;10;3;21.39;62;1;0.1;Stable 🟢;Newsletter standard;0
1779;67;0;24.34;299;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1780;14;4;97.4;197;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1781;80;3;15.6;59;1;0.1;Stable 🟢;Newsletter standard;0
1782;74;2;49.93;265;0;99.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1783;10;0;1.62;333;0;100.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1784;76;4;12.16;188;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1785;1;2;90.87;63;0;1.3;Stable 🟢;Newsletter standard;0
1786;5;5;110.1;308;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1787;20;6;9.8;279;1;1.0;Stable 🟢;Newsletter standard;0
1788;8;5;20.67;30;0;1.2;Stable 🟢;Newsletter standard;0
1789;43;2;8.33;171;1;0.2;Stable 🟢;Newsletter standard;0
1790;76;6;45.45;21;1;1.9;Stable 🟢;Newsletter standard;0
1791;1;1;10.78;299;0;99.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1792;57;3;46.0;201;1;1.0;Stable 🟢;Newsletter standard;0
1793;64;3;105.37;135;1;0.1;Stable 🟢;Newsletter standard;0
1794;28;5;92.01;272;1;1.0;Stable 🟢;Newsletter standard;0
1795;37;6;26.33;23;1;0.1;Stable 🟢;Newsletter standard;0
1796;47;6;89.61;87;1;7.1;Stable 🟢;Newsletter standard;0
1797;76;5;210.17;31;1;0.1;Stable 🟢;Newsletter standard;0
1798;37;0;34.16;121;0;80.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1799;49;5;31.93;69;1;0.1;Stable 🟢;Newsletter standard;0
1800;44;5;67.79;134;1;0.1;Stable 🟢;Newsletter standard;0
1801;56;3;22.54;315;1;0.9;Stable 🟢;Newsletter standard;0
1802;28;2;84.35;146;0;12.1;Stable 🟢;Newsletter standard;0
1803;79;1;142.83;333;1;96.4;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1804;6;2;49.19;263;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1805;61;6;91.03;293;1;1.0;Stable 🟢;Newsletter standard;0
1806;20;3;84.42;86;1;0.1;Stable 🟢;Newsletter standard;0
1807;78;2;3.15;16;1;0.1;Stable 🟢;Newsletter standard;0
1808;2;4;16.21;216;1;1.0;Stable 🟢;Newsletter standard;0
1809;73;2;179.19;116;1;0.1;Stable 🟢;Newsletter standard;0
1810;37;3;223.61;118;1;0.1;Stable 🟢;Newsletter standard;0
1811;20;6;121.29;270;1;1.0;Stable 🟢;Newsletter standard;0
1812;26;0;203.32;343;1;97.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1813;29;3;29.24;162;1;0.1;Stable 🟢;Newsletter standard;0
1814;1;4;22.77;188;0;99.1;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1815;35;3;38.8;104;0;1.3;Stable 🟢;Newsletter standard;0
1816;70;7;4.55;141;1;0.1;Stable 🟢;Newsletter standard;0
1817;59;4;132.8;167;0;72.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1818;69;2;331.7;300;1;1.0;Stable 🟢;Newsletter standard;0
1819;33;3;139.0;28;0;16.5;Stable 🟢;Newsletter standard;0
1820;51;5;64.77;272;1;1.0;Stable 🟢;Newsletter standard;0
1821;78;7;28.0;50;0;1.3;Stable 🟢;Newsletter standard;0
1822;12;4;17.62;156;1;0.1;Stable 🟢;Newsletter standard;0
1823;20;5;36.21;324;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1824;53;4;87.96;348;1;1.1;Stable 🟢;Newsletter standard;0
1825;43;8;47.4;121;1;0.1;Stable 🟢;Newsletter standard;0
1826;50;2;217.52;140;1;0.1;Stable 🟢;Newsletter standard;0
1827;29;2;154.05;16;1;0.1;Stable 🟢;Newsletter standard;0
1828;57;6;8.64;309;1;0.9;Stable 🟢;Newsletter standard;0
1829;39;0;11.28;49;1;4.8;Stable 🟢;Newsletter standard;0
1830;56;3;90.22;164;0;1.7;Stable 🟢;Newsletter standard;0
1831;43;5;20.99;62;0;1.2;Stable 🟢;Newsletter standard;0
1832;50;4;125.25;340;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1833;23;2;71.59;154;0;1.3;Stable 🟢;Newsletter standard;0
1834;44;1;20.89;312;1;99.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1835;38;1;52.11;346;1;98.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1836;23;3;41.68;150;1;0.1;Stable 🟢;Newsletter standard;0
1837;45;3;165.19;73;1;0.1;Stable 🟢;Newsletter standard;0
1838;52;4;2.62;69;0;28.6;Stable 🟢;Newsletter standard;0
1839;80;5;180.95;177;0;1.9;Stable 🟢;Newsletter standard;0
1840;50;5;84.46;354;1;86.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1841;8;2;107.01;2;0;13.0;Stable 🟢;Newsletter standard;0
1842;1;6;0.21;309;1;0.9;Stable 🟢;Newsletter standard;0
1843;8;3;79.16;119;0;13.8;Stable 🟢;Newsletter standard;0
1844;29;3;71.03;7;1;0.1;Stable 🟢;Newsletter standard;0
1845;5;4;61.64;255;1;1.0;Stable 🟢;Newsletter standard;0
1846;47;4;123.29;75;1;0.1;Stable 🟢;Newsletter standard;0
1847;34;2;64.93;351;1;81.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1848;65;5;155.65;195;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1849;55;3;21.18;187;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1850;43;3;131.18;3;0;1.2;Stable 🟢;Newsletter standard;0
1851;74;5;15.81;184;0;97.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1852;30;4;134.18;335;1;1.1;Stable 🟢;Newsletter standard;0
1853;82;6;225.69;273;1;0.9;Stable 🟢;Newsletter standard;0
1854;17;5;32.72;52;0;9.3;Stable 🟢;Newsletter standard;0
1855;26;1;60.38;263;1;96.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1856;8;6;85.91;133;1;0.1;Stable 🟢;Newsletter standard;0
1857;47;4;6.62;225;1;1.0;Stable 🟢;Newsletter standard;0
1858;76;4;54.51;310;1;0.9;Stable 🟢;Newsletter standard;0
1859;72;4;35.78;61;1;0.1;Stable 🟢;Newsletter standard;0
1860;46;4;164.74;16;1;0.1;Stable 🟢;Newsletter standard;0
1861;68;2;167.44;229;1;1.0;Stable 🟢;Newsletter standard;0
1862;33;2;96.53;195;1;1.0;Stable 🟢;Newsletter standard;0
1863;1;4;85.31;251;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1864;19;2;105.85;303;0;99.0;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1865;31;4;36.45;48;1;0.1;Stable 🟢;Newsletter standard;0
1866;80;6;41.47;235;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1867;14;2;64.54;121;1;2.2;Stable 🟢;Newsletter standard;0
1868;53;4;222.49;320;1;87.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1869;48;3;102.99;50;0;1.4;Stable 🟢;Newsletter standard;0
1870;69;4;64.06;41;0;1.3;Stable 🟢;Newsletter standard;0
1871;62;8;117.72;22;1;3.0;Stable 🟢;Newsletter standard;0
1872;66;4;37.08;182;0;98.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1873;64;4;104.89;5;0;1.4;Stable 🟢;Newsletter standard;0
1874;70;5;42.3;145;1;2.5;Stable 🟢;Newsletter standard;0
1875;63;3;26.24;357;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1876;73;7;75.27;78;1;0.1;Stable 🟢;Newsletter standard;0
1877;33;3;92.89;231;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1878;41;4;49.19;297;1;1.0;Stable 🟢;Newsletter standard;0
1879;48;2;66.68;348;1;86.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1880;13;4;94.75;209;1;1.0;Stable 🟢;Newsletter standard;0
1881;73;4;116.78;163;1;0.1;Stable 🟢;Newsletter standard;0
1882;77;2;180.74;168;1;0.1;Stable 🟢;Newsletter standard;0
1883;31;4;35.02;278;0;99.3;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1884;75;3;242.06;237;1;1.0;Stable 🟢;Newsletter standard;0
1885;68;7;81.13;176;0;1.9;Stable 🟢;Newsletter standard;0
1886;4;4;123.98;53;1;0.1;Stable 🟢;Newsletter standard;0
1887;19;3;96.26;349;1;1.1;Stable 🟢;Newsletter standard;0
1888;70;8;18.41;10;1;0.1;Stable 🟢;Newsletter standard;0
1889;82;3;5.93;146;0;5.3;Stable 🟢;Newsletter standard;0
1890;13;4;103.65;227;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1891;23;7;57.24;236;1;1.0;Stable 🟢;Newsletter standard;0
1892;83;5;96.91;242;1;67.1;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1893;75;3;51.83;305;1;1.0;Stable 🟢;Newsletter standard;0
1894;1;10;29.94;71;1;0.1;Stable 🟢;Newsletter standard;0
1895;54;5;26.84;158;0;1.7;Stable 🟢;Newsletter standard;0
1896;71;5;104.9;19;1;2.1;Stable 🟢;Newsletter standard;0
1897;15;2;25.92;55;0;1.2;Stable 🟢;Newsletter standard;0
1898;65;3;100.33;215;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1899;76;3;38.76;209;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1900;71;3;117.89;21;1;2.8;Stable 🟢;Newsletter standard;0
1901;15;0;12.33;282;0;99.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1902;21;2;18.35;249;1;1.0;Stable 🟢;Newsletter standard;0
1903;19;3;92.65;28;0;14.0;Stable 🟢;Newsletter standard;1
1904;60;5;65.72;296;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1905;33;4;18.24;211;1;1.0;Stable 🟢;Newsletter standard;0
1906;49;5;186.5;285;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1907;35;3;25.83;20;1;0.1;Stable 🟢;Newsletter standard;0
1908;44;3;43.73;20;1;0.1;Stable 🟢;Newsletter standard;0
1909;11;2;18.08;330;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1910;72;3;39.29;120;1;0.1;Stable 🟢;Newsletter standard;0
1911;78;4;54.13;97;1;0.1;Stable 🟢;Newsletter standard;0
1912;74;3;27.99;120;1;0.1;Stable 🟢;Newsletter standard;0
1913;66;3;117.26;25;1;0.1;Stable 🟢;Newsletter standard;0
1914;46;3;40.06;153;1;0.1;Stable 🟢;Newsletter standard;0
1915;9;6;104.6;245;0;99.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1916;3;2;18.56;260;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1917;26;2;37.86;4;1;0.1;Stable 🟢;Newsletter standard;0
1918;72;1;0.65;143;0;14.4;Stable 🟢;Newsletter standard;0
1919;48;4;113.72;282;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1920;66;6;78.66;335;1;1.1;Stable 🟢;Newsletter standard;0
1921;70;6;136.22;346;1;1.1;Stable 🟢;Newsletter standard;0
1922;28;3;48.65;220;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1923;26;9;128.65;327;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1924;25;4;83.44;160;1;0.1;Stable 🟢;Newsletter standard;0
1925;12;2;0.29;76;0;1.7;Stable 🟢;Newsletter standard;0
1926;5;2;23.41;99;1;0.1;Stable 🟢;Newsletter standard;0
1927;48;0;54.48;180;1;86.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1928;37;5;77.13;127;1;0.1;Stable 🟢;Newsletter standard;0
1929;79;3;5.43;32;1;0.1;Stable 🟢;Newsletter standard;0
1930;44;4;97.68;265;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1931;15;4;62.74;334;0;99.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1932;43;4;59.69;13;1;0.1;Stable 🟢;Newsletter standard;0
1933;48;4;27.63;352;1;1.1;Stable 🟢;Newsletter standard;0
1934;70;2;72.27;339;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1935;46;4;2.23;202;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1936;43;6;5.35;18;1;2.5;Stable 🟢;Newsletter standard;0
1937;21;5;105.9;93;0;12.1;Stable 🟢;Newsletter standard;0
1938;23;5;31.08;280;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1939;80;2;34.09;358;1;1.0;Stable 🟢;Newsletter standard;0
1940;47;3;18.69;316;0;98.7;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1941;15;3;47.19;60;0;2.3;Stable 🟢;Newsletter standard;0
1942;25;3;4.27;214;1;1.0;Stable 🟢;Newsletter standard;0
1943;36;3;28.58;100;1;0.1;Stable 🟢;Newsletter standard;0
1944;75;3;59.91;1;0;1.4;Stable 🟢;Newsletter standard;0
1945;51;6;50.13;43;1;0.1;Stable 🟢;Newsletter standard;0
1946;15;4;641.23;311;1;0.1;Stable 🟢;Newsletter standard;0
1947;68;4;39.38;168;1;0.1;Stable 🟢;Newsletter standard;0
1948;21;7;39.15;192;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1949;13;0;56.03;34;0;98.5;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1950;19;5;16.89;34;1;2.8;Stable 🟢;Newsletter standard;0
1951;34;5;167.19;176;1;0.1;Stable 🟢;Newsletter standard;0
1952;78;7;67.94;196;1;65.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;0
1953;68;2;17.07;158;1;0.1;Stable 🟢;Newsletter standard;0
1954;52;2;126.17;245;1;1.0;Stable 🟢;Newsletter standard;0
1955;27;4;2.79;340;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1956;29;2;323.94;346;1;1.1;Stable 🟢;Newsletter standard;0
1957;28;4;160.29;335;1;1.1;Stable 🟢;Newsletter standard;0
1958;35;4;69.33;71;1;3.2;Stable 🟢;Newsletter standard;0
1959;8;2;9.44;327;0;99.7;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1960;16;2;19.39;114;1;2.1;Stable 🟢;Newsletter standard;0
1961;36;7;26.22;285;1;1.0;Stable 🟢;Newsletter standard;0
1962;30;1;22.06;143;0;88.4;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1963;18;7;55.06;97;1;0.1;Stable 🟢;Newsletter standard;0
1964;2;1;231.4;309;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1965;49;4;46.98;320;1;1.1;Stable 🟢;Newsletter standard;0
1966;77;6;86.67;212;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1967;4;7;93.33;317;0;98.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1968;75;4;164.2;185;1;0.9;Stable 🟢;Newsletter standard;0
1969;7;5;2.75;205;1;1.0;Stable 🟢;Newsletter standard;0
1970;74;4;41.45;364;1;1.1;Stable 🟢;Newsletter standard;0
1971;39;1;122.87;216;1;96.2;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1972;13;3;134.93;246;0;99.6;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1973;31;3;209.75;239;1;1.0;Stable 🟢;Newsletter standard;0
1974;71;2;97.07;293;1;78.9;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1975;63;2;22.5;8;1;1.8;Stable 🟢;Newsletter standard;0
1976;56;6;56.36;78;1;0.1;Stable 🟢;Newsletter standard;0
1977;42;6;2.63;324;1;1.1;Stable 🟢;Newsletter standard;0
1978;61;5;83.29;277;1;1.0;Stable 🟢;Newsletter standard;0
1979;42;7;64.65;202;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1980;56;7;87.93;214;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1981;36;5;212.9;94;0;1.3;Stable 🟢;Newsletter standard;0
1982;68;3;92.99;75;1;0.1;Stable 🟢;Newsletter standard;0
1983;7;3;30.91;157;0;44.0;Risque moyen 🟠;Email personnalisé + points fidélité;1
1984;54;5;17.73;153;1;0.1;Stable 🟢;Newsletter standard;0
1985;1;5;154.28;142;1;0.1;Stable 🟢;Newsletter standard;0
1986;44;2;17.29;78;1;0.1;Stable 🟢;Newsletter standard;0
1987;45;7;14.1;322;0;98.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1988;47;4;18.52;182;1;82.8;Risque élevé 🔴;Appel CRM + offre de rétention -20%;1
1989;13;4;56.88;195;1;1.0;Stable 🟢;Newsletter standard;0
1990;22;3;10.61;158;1;0.2;Stable 🟢;Newsletter standard;0
1991;21;6;222.6;146;1;0.1;Stable 🟢;Newsletter standard;0
1992;9;4;271.11;54;1;0.1;Stable 🟢;Newsletter standard;0
1993;26;5;291.37;356;1;1.1;Stable 🟢;Newsletter standard;0
1994;9;2;3.19;277;1;1.0;Stable 🟢;Newsletter standard;0
1995;15;9;233.79;309;1;0.9;Stable 🟢;Newsletter standard;0
1996;10;4;476.64;83;1;0.1;Stable 🟢;Newsletter standard;0
1997;42;6;228.38;156;1;0.1;Stable 🟢;Newsletter standard;0
1998;72;4;88.92;4;1;0.1;Stable 🟢;Newsletter standard;0
1999;24;4;96.65;311;1;0.9;Stable 🟢;Newsletter standard;0
2000;80;9;10.43;271;1;0.9;Stable 🟢;Newsletter standard;0
